"timestamp","temperature","humidity","co2","smoke"
2024-09-06 17:40:00,4.2,52.1,188,"0"
2024-09-06 17:41:00,3.9,49.3,39,"0"
2024-09-06 17:42:00,3.3,54.5,348,"0"
2024-09-06 17:43:00,8.3,48.3,339,"0"
2024-09-06 17:44:00,0.9,50.1,189,"0"
2024-09-06 17:45:00,5.5,52.3,217,"0"
2024-09-06 17:46:00,5.1,50.9,18,"0"
2024-09-06 17:47:00,5.9,48.1,203,"0"
2024-09-06 17:48:00,6.7,47.4,98,"0"
2024-09-06 17:49:00,2.3,50.1,158,"0"
2024-09-06 17:50:00,6.6,50.9,130,"0"
2024-09-06 17:51:00,5.8,55.9,247,"0"
2024-09-06 17:52:00,4.9,44.6,144,"0"
2024-09-06 17:53:00,4.1,49.4,266,"0"
2024-09-06 17:54:00,5.8,47.7,284,"0"
2024-09-06 17:55:00,3.5,55.6,152,"0"
2024-09-06 17:56:00,5.8,46,144,"0"
2024-09-06 17:57:00,10.7,61.6,471,"1"
2024-09-06 17:58:00,1.7,47.3,53,"0"
2024-09-06 17:59:00,8.5,51.4,251,"0"
2024-09-06 18:00:00,9.2,48.4,112,"0"
2024-09-06 18:01:00,7.1,48.9,50,"0"
2024-09-06 18:02:00,4.2,47.7,160,"0"
2024-09-06 18:03:00,3.8,48.9,103,"0"
2024-09-06 18:04:00,7.2,48.8,189,"0"
2024-09-06 18:05:00,6.9,51.2,226,"0"
2024-09-06 18:06:00,7.2,54.4,88,"0"
2024-09-06 18:07:00,4.5,51.1,208,"0"
2024-09-06 18:08:00,7.3,48.6,156,"0"
2024-09-06 18:09:00,8.6,43,75,"0"
2024-09-06 18:10:00,5.3,47,271,"0"
2024-09-06 18:11:00,5.4,42.2,-42,"0"
2024-09-06 18:12:00,5.1,43.8,-27,"0"
2024-09-06 18:13:00,2.7,51.8,240,"0"
2024-09-06 18:14:00,2.7,53.7,96,"0"
2024-09-06 18:15:00,3.8,45.9,134,"0"
2024-09-06 18:16:00,5.9,48.7,-4,"0"
2024-09-06 18:17:00,11.9,59.7,1220,"1"
2024-09-06 18:18:00,7.5,48.2,61,"0"
2024-09-06 18:19:00,3.2,47.3,91,"0"
2024-09-06 18:20:00,4.8,50.7,69,"0"
2024-09-06 18:21:00,4.1,42.2,135,"0"
2024-09-06 18:22:00,5.4,43.2,305,"0"
2024-09-06 18:23:00,6.3,49.3,237,"0"
2024-09-06 18:24:00,8.4,49.1,220,"0"
2024-09-06 18:25:00,8.4,46.2,-30,"0"
2024-09-06 18:26:00,8.7,49.7,264,"0"
2024-09-06 18:27:00,6.3,43.8,49,"0"
2024-09-06 18:28:00,8.6,47.8,57,"0"
2024-09-06 18:29:00,2.8,52.6,238,"0"
2024-09-06 18:30:00,5.3,45.7,217,"0"
2024-09-06 18:31:00,7.9,48.5,252,"0"
2024-09-06 18:32:00,4.5,44.9,308,"0"
2024-09-06 18:33:00,6,48.5,87,"0"
2024-09-06 18:34:00,6.6,42.1,82,"0"
2024-09-06 18:35:00,4.6,47.4,65,"0"
2024-09-06 18:36:00,7.6,45.1,97,"0"
2024-09-06 18:37:00,6.2,47.4,266,"0"
2024-09-06 18:38:00,3.5,44.4,152,"0"
2024-09-06 18:39:00,7.4,45.5,279,"0"
2024-09-06 18:40:00,2.6,46.1,116,"0"
2024-09-06 18:41:00,7,42.3,118,"0"
2024-09-06 18:42:00,13.2,56.4,841,"1"
2024-09-06 18:43:00,6.3,48.4,196,"0"
2024-09-06 18:44:00,6,46.9,233,"0"
2024-09-06 18:45:00,15.3,54.3,1127,"1"
2024-09-06 18:46:00,5.9,46.5,157,"0"
2024-09-06 18:47:00,6.8,42.9,57,"0"
2024-09-06 18:48:00,3.7,42.7,160,"0"
2024-09-06 18:49:00,4.9,45.8,128,"0"
2024-09-06 18:50:00,7.2,44.4,280,"0"
2024-09-06 18:51:00,3.4,49.8,38,"0"
2024-09-06 18:52:00,3.1,46.7,369,"0"
2024-09-06 18:53:00,4.8,43.4,162,"0"
2024-09-06 18:54:00,4.9,44.6,187,"0"
2024-09-06 18:55:00,5.2,45.9,129,"0"
2024-09-06 18:56:00,9.8,42.7,144,"0"
2024-09-06 18:57:00,2.2,49.4,127,"0"
2024-09-06 18:58:00,3.3,45.6,85,"0"
2024-09-06 18:59:00,3.5,45.5,165,"0"
2024-09-06 19:00:00,8.1,46.9,152,"0"
2024-09-06 19:01:00,7.7,39,202,"0"
2024-09-06 19:02:00,3.3,47.5,310,"0"
2024-09-06 19:03:00,3.1,42.4,64,"0"
2024-09-06 19:04:00,4.5,47.1,149,"0"
2024-09-06 19:05:00,1.2,44.6,180,"0"
2024-09-06 19:06:00,6.2,45,198,"0"
2024-09-06 19:07:00,5.1,44.3,150,"0"
2024-09-06 19:08:00,1.8,47.2,80,"0"
2024-09-06 19:09:00,4.8,41.8,307,"0"
2024-09-06 19:10:00,5.1,38.6,97,"0"
2024-09-06 19:11:00,6.9,43.3,243,"0"
2024-09-06 19:12:00,5.1,44,275,"0"
2024-09-06 19:13:00,3.8,46.3,156,"0"
2024-09-06 19:14:00,4,47.5,66,"0"
2024-09-06 19:15:00,8,43.3,-22,"0"
2024-09-06 19:16:00,4.7,47.5,172,"0"
2024-09-06 19:17:00,5.9,43.2,149,"0"
2024-09-06 19:18:00,6.1,40.2,195,"0"
2024-09-06 19:19:00,6.2,45.1,203,"0"
2024-09-06 19:20:00,2.3,43.8,221,"0"
2024-09-06 19:21:00,6.7,43.1,52,"0"
2024-09-06 19:22:00,7.7,40.3,259,"0"
2024-09-06 19:23:00,15.9,52.2,940,"1"
2024-09-06 19:24:00,2.7,45.1,224,"0"
2024-09-06 19:25:00,3.1,42.8,130,"0"
2024-09-06 19:26:00,6.2,42.8,113,"0"
2024-09-06 19:27:00,11.5,44.6,1191,"1"
2024-09-06 19:28:00,7.9,45.3,177,"0"
2024-09-06 19:29:00,2.4,40.4,-18,"0"
2024-09-06 19:30:00,6.1,43.9,-18,"0"
2024-09-06 19:31:00,6.2,44.9,129,"0"
2024-09-06 19:32:00,7.2,43.1,218,"0"
2024-09-06 19:33:00,7.2,46.5,88,"0"
2024-09-06 19:34:00,5.6,39.9,199,"0"
2024-09-06 19:35:00,2.1,43.5,38,"0"
2024-09-06 19:36:00,13.9,58.7,1207,"1"
2024-09-06 19:37:00,6.2,39,274,"0"
2024-09-06 19:38:00,1.8,40.8,216,"0"
2024-09-06 19:39:00,7.7,43.8,309,"0"
2024-09-06 19:40:00,5.7,42.3,132,"0"
2024-09-06 19:41:00,3.3,37.7,90,"0"
2024-09-06 19:42:00,6,49.3,86,"0"
2024-09-06 19:43:00,7.4,39.8,215,"0"
2024-09-06 19:44:00,6.7,44.6,122,"0"
2024-09-06 19:45:00,4.7,41.5,197,"0"
2024-09-06 19:46:00,10.3,40,172,"0"
2024-09-06 19:47:00,5.2,41.6,327,"0"
2024-09-06 19:48:00,6.2,40.4,284,"0"
2024-09-06 19:49:00,6.5,39.8,161,"0"
2024-09-06 19:50:00,7.5,39.9,269,"0"
2024-09-06 19:51:00,7.3,36.3,204,"0"
2024-09-06 19:52:00,5.6,44,386,"0"
2024-09-06 19:53:00,5.3,38.3,-86,"0"
2024-09-06 19:54:00,3.5,40.5,106,"0"
2024-09-06 19:55:00,6.5,42.4,83,"0"
2024-09-06 19:56:00,7.1,39.8,86,"0"
2024-09-06 19:57:00,4.8,43.9,118,"0"
2024-09-06 19:58:00,7.4,46.5,286,"0"
2024-09-06 19:59:00,5.8,43.9,59,"0"
2024-09-06 20:00:00,6.7,43,298,"0"
2024-09-06 20:01:00,4.2,41.8,27,"0"
2024-09-06 20:02:00,7.8,42.3,261,"0"
2024-09-06 20:03:00,3.1,42.3,113,"0"
2024-09-06 20:04:00,9.9,39.5,140,"0"
2024-09-06 20:05:00,5.4,38.9,142,"0"
2024-09-06 20:06:00,2.9,45.2,205,"0"
2024-09-06 20:07:00,3.7,33.7,76,"0"
2024-09-06 20:08:00,1.8,40.1,298,"0"
2024-09-06 20:09:00,5.4,42.1,178,"0"
2024-09-06 20:10:00,6.2,41,53,"0"
2024-09-06 20:11:00,4.5,40,225,"0"
2024-09-06 20:12:00,5.5,37.1,207,"0"
2024-09-06 20:13:00,3.2,35.9,204,"0"
2024-09-06 20:14:00,7.9,48.3,91,"0"
2024-09-06 20:15:00,5.5,43.8,160,"0"
2024-09-06 20:16:00,6.4,39.6,122,"0"
2024-09-06 20:17:00,10.1,41.3,166,"0"
2024-09-06 20:18:00,7.8,40.1,14,"0"
2024-09-06 20:19:00,3.5,42.4,91,"0"
2024-09-06 20:20:00,8.2,43.9,86,"0"
2024-09-06 20:21:00,2.6,37,73,"0"
2024-09-06 20:22:00,11.7,39.9,302,"0"
2024-09-06 20:23:00,8.9,43.3,147,"0"
2024-09-06 20:24:00,2.8,35.7,-32,"0"
2024-09-06 20:25:00,4.3,45.2,209,"0"
2024-09-06 20:26:00,9.1,43.6,154,"0"
2024-09-06 20:27:00,3.7,43,110,"0"
2024-09-06 20:28:00,10.8,34.5,258,"0"
2024-09-06 20:29:00,8.7,39,39,"0"
2024-09-06 20:30:00,7.7,40.7,170,"0"
2024-09-06 20:31:00,5.2,43.1,265,"0"
2024-09-06 20:32:00,9.4,42.4,62,"0"
2024-09-06 20:33:00,6.5,42.2,8,"0"
2024-09-06 20:34:00,8.3,40.9,149,"0"
2024-09-06 20:35:00,5,38.5,50,"0"
2024-09-06 20:36:00,7.8,41,254,"0"
2024-09-06 20:37:00,4.2,39,-136,"0"
2024-09-06 20:38:00,5.1,37.8,-7,"0"
2024-09-06 20:39:00,5.8,42.5,58,"0"
2024-09-06 20:40:00,8.6,43.2,73,"0"
2024-09-06 20:41:00,6.6,39.8,443,"0"
2024-09-06 20:42:00,5.3,43.3,9,"0"
2024-09-06 20:43:00,4.1,48.7,143,"0"
2024-09-06 20:44:00,4.8,46,183,"0"
2024-09-06 20:45:00,6.9,40.6,-2,"0"
2024-09-06 20:46:00,7,40.4,6,"0"
2024-09-06 20:47:00,5.7,40.1,121,"0"
2024-09-06 20:48:00,5,43.9,129,"0"
2024-09-06 20:49:00,2.2,44.8,-49,"0"
2024-09-06 20:50:00,7.1,39.7,120,"0"
2024-09-06 20:51:00,5.6,40,132,"0"
2024-09-06 20:52:00,6.3,39.8,75,"0"
2024-09-06 20:53:00,6.1,36.2,238,"0"
2024-09-06 20:54:00,2.3,41.4,-31,"0"
2024-09-06 20:55:00,6.2,34.8,250,"0"
2024-09-06 20:56:00,10,42.4,120,"0"
2024-09-06 20:57:00,10.1,43.2,-76,"0"
2024-09-06 20:58:00,3.4,42.4,139,"0"
2024-09-06 20:59:00,6.5,38.5,264,"0"
2024-09-06 21:00:00,10.7,56.8,1090,"1"
2024-09-06 21:01:00,5.3,39.9,339,"0"
2024-09-06 21:02:00,10,40.8,137,"0"
2024-09-06 21:03:00,8.2,42.6,39,"0"
2024-09-06 21:04:00,5.9,41.4,255,"0"
2024-09-06 21:05:00,5.8,42.2,292,"0"
2024-09-06 21:06:00,6.4,39.4,182,"0"
2024-09-06 21:07:00,4.2,36.9,33,"0"
2024-09-06 21:08:00,6.8,37.7,79,"0"
2024-09-06 21:09:00,4.9,44.5,160,"0"
2024-09-06 21:10:00,3.9,41.6,175,"0"
2024-09-06 21:11:00,5,42.2,140,"0"
2024-09-06 21:12:00,8.8,47.9,156,"0"
2024-09-06 21:13:00,4.6,38.3,154,"0"
2024-09-06 21:14:00,4.8,39,257,"0"
2024-09-06 21:15:00,2.1,40.5,224,"0"
2024-09-06 21:16:00,7.8,39.3,99,"0"
2024-09-06 21:17:00,6.9,41.6,162,"0"
2024-09-06 21:18:00,6,44.5,221,"0"
2024-09-06 21:19:00,8.6,44.7,154,"0"
2024-09-06 21:20:00,14.3,54.6,816,"1"
2024-09-06 21:21:00,8,37.7,179,"0"
2024-09-06 21:22:00,6,47.2,177,"0"
2024-09-06 21:23:00,5.6,40.3,182,"0"
2024-09-06 21:24:00,9.1,43,-42,"0"
2024-09-06 21:25:00,8.6,39.4,-15,"0"
2024-09-06 21:26:00,8.7,40.7,85,"0"
2024-09-06 21:27:00,7.8,35,331,"0"
2024-09-06 21:28:00,6.7,44.4,192,"0"
2024-09-06 21:29:00,5.2,39.3,19,"0"
2024-09-06 21:30:00,10.9,34.5,97,"0"
2024-09-06 21:31:00,12.6,47.2,1164,"1"
2024-09-06 21:32:00,6.3,42.8,66,"0"
2024-09-06 21:33:00,10.6,42.1,9,"0"
2024-09-06 21:34:00,10.4,39.7,81,"0"
2024-09-06 21:35:00,5.7,46.3,105,"0"
2024-09-06 21:36:00,7.1,44,78,"0"
2024-09-06 21:37:00,6.5,41,93,"0"
2024-09-06 21:38:00,9,34.5,313,"0"
2024-09-06 21:39:00,6.5,42.6,66,"0"
2024-09-06 21:40:00,7.7,40.8,362,"0"
2024-09-06 21:41:00,7.3,36.6,31,"0"
2024-09-06 21:42:00,7.2,38.2,45,"0"
2024-09-06 21:43:00,5.3,42.8,260,"0"
2024-09-06 21:44:00,7.5,39.3,210,"0"
2024-09-06 21:45:00,8.2,44.8,255,"0"
2024-09-06 21:46:00,7.3,38.7,65,"0"
2024-09-06 21:47:00,6.5,40,173,"0"
2024-09-06 21:48:00,8.4,38.3,57,"0"
2024-09-06 21:49:00,7.6,38.6,201,"0"
2024-09-06 21:50:00,9,37.1,244,"0"
2024-09-06 21:51:00,5.3,39.8,252,"0"
2024-09-06 21:52:00,11.3,40.5,46,"0"
2024-09-06 21:53:00,5.3,39.6,45,"0"
2024-09-06 21:54:00,6.4,49,317,"0"
2024-09-06 21:55:00,8.9,43.9,231,"0"
2024-09-06 21:56:00,8.2,44.8,231,"0"
2024-09-06 21:57:00,4.5,37.6,270,"0"
2024-09-06 21:58:00,6.2,39.3,270,"0"
2024-09-06 21:59:00,9,43.1,98,"0"
2024-09-06 22:00:00,20.4,58.5,573,"1"
2024-09-06 22:01:00,11,41.3,147,"0"
2024-09-06 22:02:00,11.5,39.9,152,"0"
2024-09-06 22:03:00,9.9,39.7,174,"0"
2024-09-06 22:04:00,8.6,39.5,23,"0"
2024-09-06 22:05:00,7.1,42.8,219,"0"
2024-09-06 22:06:00,9,43.3,197,"0"
2024-09-06 22:07:00,6.4,44.6,301,"0"
2024-09-06 22:08:00,3.7,46.9,188,"0"
2024-09-06 22:09:00,10.1,47.3,432,"0"
2024-09-06 22:10:00,6.7,42.6,101,"0"
2024-09-06 22:11:00,9.2,48.7,15,"0"
2024-09-06 22:12:00,4.3,40.4,310,"0"
2024-09-06 22:13:00,5.9,57.2,572,"1"
2024-09-06 22:14:00,7.6,40.3,5,"0"
2024-09-06 22:15:00,4.9,39.4,149,"0"
2024-09-06 22:16:00,7.1,43.6,-134,"0"
2024-09-06 22:17:00,8.5,40.5,134,"0"
2024-09-06 22:18:00,6.8,43.5,109,"0"
2024-09-06 22:19:00,7.9,43.7,80,"0"
2024-09-06 22:20:00,6.5,45,284,"0"
2024-09-06 22:21:00,5.7,42.7,74,"0"
2024-09-06 22:22:00,7.5,46.7,34,"0"
2024-09-06 22:23:00,10,41.7,210,"0"
2024-09-06 22:24:00,5.8,43,149,"0"
2024-09-06 22:25:00,9.8,44.2,318,"0"
2024-09-06 22:26:00,6.9,45.6,163,"0"
2024-09-06 22:27:00,5.4,46.8,181,"0"
2024-09-06 22:28:00,9.3,43.7,351,"0"
2024-09-06 22:29:00,9.5,38.7,219,"0"
2024-09-06 22:30:00,10.4,41.8,225,"0"
2024-09-06 22:31:00,9.3,46.3,202,"0"
2024-09-06 22:32:00,17.7,54.4,1013,"1"
2024-09-06 22:33:00,11.2,43.2,193,"0"
2024-09-06 22:34:00,7.3,41.5,263,"0"
2024-09-06 22:35:00,8,42.7,228,"0"
2024-09-06 22:36:00,7.6,39.2,266,"0"
2024-09-06 22:37:00,9.7,45.3,325,"0"
2024-09-06 22:38:00,7.5,41.6,164,"0"
2024-09-06 22:39:00,9.6,35.5,-43,"0"
2024-09-06 22:40:00,5.4,44.8,208,"0"
2024-09-06 22:41:00,6.8,41.3,168,"0"
2024-09-06 22:42:00,8.9,43.9,160,"0"
2024-09-06 22:43:00,8.8,45.2,242,"0"
2024-09-06 22:44:00,7,49.6,93,"0"
2024-09-06 22:45:00,11.2,45.3,126,"0"
2024-09-06 22:46:00,10.1,45,105,"0"
2024-09-06 22:47:00,8.6,41.6,133,"0"
2024-09-06 22:48:00,9.1,46.1,204,"0"
2024-09-06 22:49:00,8,39,242,"0"
2024-09-06 22:50:00,11,43.8,78,"0"
2024-09-06 22:51:00,9.3,46.6,245,"0"
2024-09-06 22:52:00,4.6,43.4,157,"0"
2024-09-06 22:53:00,8.6,44.5,404,"0"
2024-09-06 22:54:00,8.5,42.5,161,"0"
2024-09-06 22:55:00,12.8,49.4,921,"1"
2024-09-06 22:56:00,7.9,49,228,"0"
2024-09-06 22:57:00,12.1,42.8,283,"0"
2024-09-06 22:58:00,13.8,46.9,366,"0"
2024-09-06 22:59:00,10.9,46.1,24,"0"
2024-09-06 23:00:00,7.8,46.5,275,"0"
2024-09-06 23:01:00,10.7,39.6,127,"0"
2024-09-06 23:02:00,10.2,38.5,46,"0"
2024-09-06 23:03:00,12.3,47.9,216,"0"
2024-09-06 23:04:00,7.5,46.3,116,"0"
2024-09-06 23:05:00,10.6,46.4,220,"0"
2024-09-06 23:06:00,14.1,52.6,200,"0"
2024-09-06 23:07:00,4.7,51.5,70,"0"
2024-09-06 23:08:00,10.7,47,265,"0"
2024-09-06 23:09:00,11.6,47.5,106,"0"
2024-09-06 23:10:00,9.9,44.4,124,"0"
2024-09-06 23:11:00,10.1,41.9,137,"0"
2024-09-06 23:12:00,7.5,52,243,"0"
2024-09-06 23:13:00,7.5,48.4,285,"0"
2024-09-06 23:14:00,7,40.3,232,"0"
2024-09-06 23:15:00,5.6,49.9,-36,"0"
2024-09-06 23:16:00,9.9,52.1,52,"0"
2024-09-06 23:17:00,9.3,48.1,68,"0"
2024-09-06 23:18:00,9.1,46.1,107,"0"
2024-09-06 23:19:00,9.4,43.9,109,"0"
2024-09-06 23:20:00,8.3,43,80,"0"
2024-09-06 23:21:00,12.7,48.7,186,"0"
2024-09-06 23:22:00,9.9,38.5,166,"0"
2024-09-06 23:23:00,9.2,50.2,146,"0"
2024-09-06 23:24:00,7.1,50.6,19,"0"
2024-09-06 23:25:00,7.3,47.5,197,"0"
2024-09-06 23:26:00,7.8,45.5,26,"0"
2024-09-06 23:27:00,10.2,54.2,108,"0"
2024-09-06 23:28:00,11.2,48.1,143,"0"
2024-09-06 23:29:00,8.2,44.1,279,"0"
2024-09-06 23:30:00,7.7,46.9,144,"0"
2024-09-06 23:31:00,7.9,50.6,182,"0"
2024-09-06 23:32:00,7.2,44.2,309,"0"
2024-09-06 23:33:00,9.7,45.5,305,"0"
2024-09-06 23:34:00,11.9,48.8,146,"0"
2024-09-06 23:35:00,4.3,47,265,"0"
2024-09-06 23:36:00,9.3,49.8,371,"0"
2024-09-06 23:37:00,12.1,52.2,229,"0"
2024-09-06 23:38:00,8,50,-8,"0"
2024-09-06 23:39:00,9.3,47.6,102,"0"
2024-09-06 23:40:00,11.2,48.7,207,"0"
2024-09-06 23:41:00,10.3,44.7,56,"0"
2024-09-06 23:42:00,10.3,50.3,29,"0"
2024-09-06 23:43:00,5.1,46.9,190,"0"
2024-09-06 23:44:00,8.9,49.2,202,"0"
2024-09-06 23:45:00,9.3,52.2,257,"0"
2024-09-06 23:46:00,11.8,47.5,79,"0"
2024-09-06 23:47:00,10.4,49.5,265,"0"
2024-09-06 23:48:00,11.3,49.6,116,"0"
2024-09-06 23:49:00,11.5,49,90,"0"
2024-09-06 23:50:00,6.9,48.3,281,"0"
2024-09-06 23:51:00,10.9,47.9,40,"0"
2024-09-06 23:52:00,10.9,44.6,82,"0"
2024-09-06 23:53:00,7.3,52.9,26,"0"
2024-09-06 23:54:00,5.7,54.4,125,"0"
2024-09-06 23:55:00,10.4,48.2,169,"0"
2024-09-06 23:56:00,10.8,48.6,189,"0"
2024-09-06 23:57:00,8.6,52,213,"0"
2024-09-06 23:58:00,12,45.9,152,"0"
2024-09-06 23:59:00,7.3,47.6,108,"0"
2024-09-07,13.9,52.5,-32,"0"
2024-09-07 00:01:00,11.3,53.1,194,"0"
2024-09-07 00:02:00,13,44.2,96,"0"
2024-09-07 00:03:00,11.7,52.1,222,"0"
2024-09-07 00:04:00,10.8,53.4,87,"0"
2024-09-07 00:05:00,10.9,53.1,-111,"0"
2024-09-07 00:06:00,12.7,48.7,216,"0"
2024-09-07 00:07:00,12.4,49.2,159,"0"
2024-09-07 00:08:00,10.7,50.2,-71,"0"
2024-09-07 00:09:00,14.3,48.8,287,"0"
2024-09-07 00:10:00,8.1,46.1,117,"0"
2024-09-07 00:11:00,7.7,53.1,188,"0"
2024-09-07 00:12:00,15.2,52.2,64,"0"
2024-09-07 00:13:00,8.7,53,255,"0"
2024-09-07 00:14:00,13.5,49.5,163,"0"
2024-09-07 00:15:00,12,49.8,122,"0"
2024-09-07 00:16:00,9.5,53.5,218,"0"
2024-09-07 00:17:00,10.4,58.6,209,"0"
2024-09-07 00:18:00,9.6,54.6,198,"0"
2024-09-07 00:19:00,10.6,50.9,144,"0"
2024-09-07 00:20:00,9.5,55.5,178,"0"
2024-09-07 00:21:00,8.3,50.8,122,"0"
2024-09-07 00:22:00,11.9,54.1,148,"0"
2024-09-07 00:23:00,9.9,52.9,227,"0"
2024-09-07 00:24:00,16,59.9,671,"1"
2024-09-07 00:25:00,9.9,53.2,79,"0"
2024-09-07 00:26:00,11.3,54,149,"0"
2024-09-07 00:27:00,8.6,55.8,87,"0"
2024-09-07 00:28:00,11.3,54,124,"0"
2024-09-07 00:29:00,9.6,50.4,156,"0"
2024-09-07 00:30:00,10.2,49.3,110,"0"
2024-09-07 00:31:00,9.7,51.2,97,"0"
2024-09-07 00:32:00,10.8,53.7,155,"0"
2024-09-07 00:33:00,11.6,48.9,60,"0"
2024-09-07 00:34:00,9,52.4,245,"0"
2024-09-07 00:35:00,9.6,50.7,330,"0"
2024-09-07 00:36:00,10.5,53.3,370,"0"
2024-09-07 00:37:00,7.6,51.8,-32,"0"
2024-09-07 00:38:00,10.6,55.2,125,"0"
2024-09-07 00:39:00,14.2,53.3,182,"0"
2024-09-07 00:40:00,10.2,55.4,0,"0"
2024-09-07 00:41:00,10.8,54.1,145,"0"
2024-09-07 00:42:00,8.7,48.5,183,"0"
2024-09-07 00:43:00,10.3,58.4,236,"0"
2024-09-07 00:44:00,12,51.7,233,"0"
2024-09-07 00:45:00,12.6,51.1,142,"0"
2024-09-07 00:46:00,11.3,61,114,"0"
2024-09-07 00:47:00,10.6,56.4,273,"0"
2024-09-07 00:48:00,8.7,56.3,89,"0"
2024-09-07 00:49:00,11.1,52,68,"0"
2024-09-07 00:50:00,11.7,53.8,132,"0"
2024-09-07 00:51:00,10.4,56,81,"0"
2024-09-07 00:52:00,13,53.3,217,"0"
2024-09-07 00:53:00,17.1,61.6,573,"1"
2024-09-07 00:54:00,9.3,59.8,292,"0"
2024-09-07 00:55:00,10.5,54.3,207,"0"
2024-09-07 00:56:00,10,58.8,33,"0"
2024-09-07 00:57:00,8.7,55.9,157,"0"
2024-09-07 00:58:00,9,56.8,332,"0"
2024-09-07 00:59:00,10.6,59.1,176,"0"
2024-09-07 01:00:00,9.8,52.8,218,"0"
2024-09-07 01:01:00,11.6,61.2,183,"0"
2024-09-07 01:02:00,7.5,49.9,243,"0"
2024-09-07 01:03:00,8.6,56.1,64,"0"
2024-09-07 01:04:00,14.1,56.4,-18,"0"
2024-09-07 01:05:00,10.7,53.4,180,"0"
2024-09-07 01:06:00,12,54.7,194,"0"
2024-09-07 01:07:00,13.1,61.2,66,"0"
2024-09-07 01:08:00,11.3,57,-14,"0"
2024-09-07 01:09:00,14,60.9,20,"0"
2024-09-07 01:10:00,13.2,55.2,302,"0"
2024-09-07 01:11:00,15.6,49.4,64,"0"
2024-09-07 01:12:00,13.4,57,246,"0"
2024-09-07 01:13:00,15.4,57,213,"0"
2024-09-07 01:14:00,11.7,57.6,32,"0"
2024-09-07 01:15:00,9.3,61,203,"0"
2024-09-07 01:16:00,13.8,58.5,134,"0"
2024-09-07 01:17:00,11.1,52,320,"0"
2024-09-07 01:18:00,12.7,51.6,11,"0"
2024-09-07 01:19:00,15.2,57.2,217,"0"
2024-09-07 01:20:00,13.3,55.8,190,"0"
2024-09-07 01:21:00,8.8,54.1,268,"0"
2024-09-07 01:22:00,14.8,56.8,111,"0"
2024-09-07 01:23:00,22.1,78.1,1229,"1"
2024-09-07 01:24:00,11.6,55,258,"0"
2024-09-07 01:25:00,10.5,56.3,267,"0"
2024-09-07 01:26:00,11.8,52.6,231,"0"
2024-09-07 01:27:00,9.3,60.4,124,"0"
2024-09-07 01:28:00,7.4,56.5,83,"0"
2024-09-07 01:29:00,10.4,53.7,-91,"0"
2024-09-07 01:30:00,11.9,57.9,167,"0"
2024-09-07 01:31:00,9.5,56.7,246,"0"
2024-09-07 01:32:00,7.5,58.8,89,"0"
2024-09-07 01:33:00,13.2,60.7,243,"0"
2024-09-07 01:34:00,10.5,63.1,232,"0"
2024-09-07 01:35:00,12.1,58.2,46,"0"
2024-09-07 01:36:00,7.2,57.1,180,"0"
2024-09-07 01:37:00,13.7,58.2,209,"0"
2024-09-07 01:38:00,10.3,52.9,256,"0"
2024-09-07 01:39:00,14.5,58.2,230,"0"
2024-09-07 01:40:00,12.3,60.8,178,"0"
2024-09-07 01:41:00,12.6,58.7,204,"0"
2024-09-07 01:42:00,12.8,57.7,149,"0"
2024-09-07 01:43:00,12,56.5,198,"0"
2024-09-07 01:44:00,13.5,57.9,107,"0"
2024-09-07 01:45:00,16.1,63.9,129,"0"
2024-09-07 01:46:00,12.9,59.9,282,"0"
2024-09-07 01:47:00,12,57.7,71,"0"
2024-09-07 01:48:00,11.9,60.2,112,"0"
2024-09-07 01:49:00,9.9,53.2,340,"0"
2024-09-07 01:50:00,12.7,53.8,-19,"0"
2024-09-07 01:51:00,9.5,55.4,59,"0"
2024-09-07 01:52:00,10.2,59.6,114,"0"
2024-09-07 01:53:00,15.2,57.6,99,"0"
2024-09-07 01:54:00,9.3,52.7,213,"0"
2024-09-07 01:55:00,16.7,60.7,86,"0"
2024-09-07 01:56:00,13.8,59.3,221,"0"
2024-09-07 01:57:00,16,59.6,208,"0"
2024-09-07 01:58:00,22,67.5,718,"1"
2024-09-07 01:59:00,12.1,58.2,353,"0"
2024-09-07 02:00:00,23,71.2,704,"1"
2024-09-07 02:01:00,12.6,58.6,71,"0"
2024-09-07 02:02:00,11.7,53.3,294,"0"
2024-09-07 02:03:00,11.4,59,146,"0"
2024-09-07 02:04:00,11.5,55.7,-29,"0"
2024-09-07 02:05:00,13.5,57.9,346,"0"
2024-09-07 02:06:00,13.4,55.5,208,"0"
2024-09-07 02:07:00,12.8,65.1,51,"0"
2024-09-07 02:08:00,9,61.3,217,"0"
2024-09-07 02:09:00,10.5,56.1,211,"0"
2024-09-07 02:10:00,14.4,68.8,676,"1"
2024-09-07 02:11:00,10.3,59.1,207,"0"
2024-09-07 02:12:00,16.4,59.6,-30,"0"
2024-09-07 02:13:00,15.8,60.5,221,"0"
2024-09-07 02:14:00,11.3,56.7,191,"0"
2024-09-07 02:15:00,15.3,63.2,87,"0"
2024-09-07 02:16:00,12.5,55,241,"0"
2024-09-07 02:17:00,12.5,57,185,"0"
2024-09-07 02:18:00,15,60.7,143,"0"
2024-09-07 02:19:00,12.6,57.4,218,"0"
2024-09-07 02:20:00,15.3,56.4,339,"0"
2024-09-07 02:21:00,13.5,60.4,300,"0"
2024-09-07 02:22:00,11,60,217,"0"
